"Name","val_acc","test_acc","State","Notes","User","Tags","Created","Runtime","Sweep","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","dataset","epochs","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","seed","wd_B","wd_F","yaml","val_loss","best_epoch","test_loss"
"CIFAR100_classification_CCL","0.0398","0.1624","finished","-","","","2024-05-06T02:12:55.000Z","1133","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","0.5","2","2","CCL","0","0","train","3","SGD","5","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.593248443603516","4","3.7917427368164063"
"MNIST_classification_CCL","0.9796666666666668","0.9821","finished","-","","","2024-05-05T03:48:03.000Z","1124","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.07769177665313085","99","0.06533241054415703"
"MNIST_classification_CCL","0.9811666666666666","0.981","finished","-","","","2024-05-04T22:58:48.000Z","1154","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07529222386920204","83","0.06771442891955376"
"CIFAR10_classification_CCL","0.492","0.5069","finished","-","","","2024-05-05T02:53:31.000Z","1598","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.461446461677551","98","1.4232637510299682"
"FashionMNIST_classification_CCL","0.8831666666666667","0.8713","finished","-","","","2024-05-05T03:06:29.000Z","942","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.33935761014620464","80","0.3719909586429596"
"CIFAR100_classification_CCL","0.1888","0.1766","finished","-","","","2024-05-05T01:40:08.000Z","1133","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar100_ccl.yaml","3.596156745529175","99","3.635831855773926"
"CIFAR10_classification_CCL","0.5058","0.5134","finished","-","","","2024-05-04T23:42:13.000Z","1118","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.41512955493927","95","1.3970218114852906"
"CIFAR100_classification_CCL","0.1848","0.1839","finished","-","","","2024-05-06T02:38:57.000Z","1165","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.574644258117676","98","3.604639559173584"
"CIFAR10_classification_CCL","0.4946","0.4886","finished","-","","","2024-05-05T03:10:47.000Z","1084","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4815490631103516","98","1.4698747156143188"
"CIFAR100_classification_CCL","0.069","0.1603","finished","-","","","2024-05-06T03:03:36.000Z","1126","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","1","1","CCL","0","0","train","3","SGD","5","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.205833106994629","10","3.791117349243164"
"CIFAR100_classification_CCL","0.202","0.199","finished","-","","","2024-05-06T02:33:53.000Z","1093","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","1.5","1.5","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.4914275371551513","98","3.512115895080566"
"MNIST_classification_CCL","0.9695","0.9747","finished","-","","","2024-05-06T03:38:54.000Z","1544","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","5","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10516521328687668","97","0.0845080209851265"
"FashionMNIST_classification_CCL","0.8928333333333334","0.8812","finished","-","","","2024-05-05T04:13:43.000Z","1034","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.31958435956637066","77","0.346805855512619"
"MNIST_classification_CCL","0.9781666666666666","0.9778","finished","-","","","2024-05-06T00:38:30.000Z","1544","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","4","0","0","./yaml/mlp/mnist_ccl.yaml","0.08372926294803619","97","0.0732668596804142"
"CIFAR10_classification_CCL","0.5216","0.5189","finished","-","","","2024-05-05T02:18:12.000Z","1258","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.3879541093826293","96","1.3772082372665406"
"CIFAR100_classification_CCL","0.0648","0.1557","finished","-","","","2024-05-05T07:21:37.000Z","1180","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1.5","1.5","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.23778565750122","6","3.782340825653076"
"CIFAR100_classification_CCL","0.1622","0.1563","finished","-","","","2024-05-05T01:20:54.000Z","1146","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","3.7807891998291017","47","3.7653124084472656"
"MNIST_classification_CCL","0.9685","0.9745","finished","-","","","2024-05-05T06:06:03.000Z","1191","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.1116069679260254","99","0.08583800163269042"
"CIFAR100_classification_CCL","0.2008","0.1881","finished","-","","","2024-05-05T01:58:49.000Z","850","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.548766839981079","97","3.6114926429748535"
"CIFAR10_classification_CCL","0.5034","0.5198","finished","-","","","2024-05-05T00:24:47.000Z","1103","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4526220352172852","90","1.392135816574097"
"CIFAR100_classification_CCL","0.203","0.1994","finished","-","","","2024-05-06T00:42:21.000Z","1111","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1.5","1.5","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5255385093688965","98","3.525602976989746"
"MNIST_classification_CCL","0.9711666666666666","0.9731","finished","-","","","2024-05-05T03:19:01.000Z","1112","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.0996064297358195","91","0.08780926328897476"
"CIFAR100_classification_CCL","0.0684","0.1606","finished","-","","","2024-05-06T02:23:38.000Z","1231","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","5","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.206213705444336","10","3.789145529174805"
"CIFAR10_classification_CCL","0.5144","0.516","finished","-","","","2024-05-05T03:27:58.000Z","1093","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar10_ccl.yaml","1.467877039527893","77","1.4138614318847655"
"CIFAR100_classification_CCL","0.1958","0.1914","finished","-","","","2024-05-04T23:59:54.000Z","871","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","1","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5668808162689207","96","3.584806326293945"
"CIFAR100_classification_CCL","0.035","0.1574","finished","-","","","2024-05-05T03:06:30.000Z","859","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.590097582244873","4","3.7924558860778808"
"FashionMNIST_classification_CCL","0.879","0.8701","finished","-","","","2024-05-05T03:37:41.000Z","1046","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.34298779463768003","76","0.3763122431755066"
"CIFAR10_classification_CCL","0.4894","0.5141","finished","-","","","2024-05-05T00:43:18.000Z","1088","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4532632751464845","92","1.401131948852539"
"CIFAR10_classification_CCL","0.4818","0.4879","finished","-","","","2024-05-04T23:29:58.000Z","1102","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4901899927139282","97","1.4824260746002198"
"CIFAR100_classification_CCL","0.1942","0.1907","finished","-","","","2024-05-06T01:21:57.000Z","1211","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","1","1","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5723966804504395","98","3.5741385902404783"
"MNIST_classification_CCL","0.9788333333333332","0.9811","finished","-","","","2024-05-05T01:34:24.000Z","1188","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.08578565782308578","52","0.06690645346641541"
"CIFAR100_classification_CCL","0.1668","0.1552","finished","-","","","2024-05-05T02:36:53.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","3.777248923110962","47","3.763920056152344"
"CIFAR10_classification_CCL","0.493","0.5101","finished","-","","","2024-05-05T01:19:43.000Z","1082","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4518442308425905","92","1.4019086908340457"
"CIFAR100_classification_CCL","0.1578","0.1556","finished","-","","","2024-05-05T04:29:02.000Z","1189","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","3.815936700820923","47","3.761900680541992"
"CIFAR100_classification_CCL","0.2128","0.1993","finished","-","","","2024-05-05T07:01:30.000Z","1199","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1.5","1.5","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.4696512187957764","97","3.5348024909973144"
"CIFAR100_classification_CCL","0.1914","0.1891","finished","-","","","2024-05-06T02:31:57.000Z","1089","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.55830654296875","98","3.585970680999756"
"FashionMNIST_classification_CCL","0.8918333333333334","0.8851","finished","-","","","2024-05-05T05:25:25.000Z","1039","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30859044098854066","92","0.33443258118629454"
"CIFAR100_classification_CCL","0.1926","0.1882","finished","-","","","2024-05-06T01:54:47.000Z","1075","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","0.5","2","2","CCL","0","0","train","3","SGD","5","0","0","./yaml/mlp/cifar100_ccl.yaml","3.5600464595794676","98","3.587021044921875"
"CIFAR100_classification_CCL","0.043","0.1584","finished","-","","","2024-05-05T00:19:58.000Z","962","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","3","SGD","1","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.521032568359375","5","3.7702548278808594"
"CIFAR100_classification_CCL","0.073","0.1562","finished","-","","","2024-05-05T06:41:08.000Z","1214","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.209663930511475","10","3.79101594619751"
"CIFAR100_classification_CCL","0.0466","0.1535","finished","-","","","2024-05-05T01:56:30.000Z","977","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.522553568267822","5","3.7784991813659663"
"CIFAR10_classification_CCL","0.499","0.4977","finished","-","","","2024-05-05T03:28:58.000Z","1102","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4515112789154052","98","1.434704539680481"
"CIFAR100_classification_CCL","0.121","0.1552","finished","-","","","2024-05-05T02:12:26.000Z","850","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.070148274230957","17","3.7644830322265626"
"CIFAR100_classification_CCL","0.067","0.156","finished","-","","","2024-05-06T01:02:05.000Z","1183","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.3","0.3","1","1","1","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.225188710021973","11","3.7894718933105462"
"MNIST_classification_CCL","0.9771666666666666","0.9797","finished","-","","","2024-05-04T22:58:50.000Z","1009","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07852345894090831","99","0.06882476800680161"
"CIFAR10_classification_CCL","0.3494","0.37","finished","-","","","2024-05-05T00:38:52.000Z","1103","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.8464286504745484","95","1.7772700828552246"
"FashionMNIST_classification_CCL","0.8951666666666667","0.8874","finished","-","","","2024-05-05T04:06:57.000Z","1072","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30639667065938314","99","0.33586327891349793"
"MNIST_classification_CCL","0.9713333333333334","0.973","finished","-","","","2024-05-05T01:43:46.000Z","1002","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","2","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10181414314111074","99","0.09107080744504928"
"FashionMNIST_classification_CCL","0.8955","0.8863","finished","-","","","2024-05-05T03:01:18.000Z","1055","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30704655035336814","76","0.3454460098743439"
"CIFAR10_classification_CCL","0.481","0.4908","finished","-","","","2024-05-05T01:02:04.000Z","1101","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4965214595794678","95","1.4469615957260131"
"MNIST_classification_CCL","0.9745","0.9788","finished","-","","","2024-05-06T00:38:29.000Z","1523","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","5","0","0","./yaml/mlp/mnist_ccl.yaml","0.08812244955201944","93","0.07087541973590851"
"CIFAR100_classification_CCL","0.121","0.1552","finished","-","","","2024-05-05T01:43:49.000Z","857","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.070148274230957","17","3.7644830322265626"
"CIFAR100_classification_CCL","0.1138","0.1555","finished","-","","","2024-05-05T03:09:53.000Z","858","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.091916047668457","18","3.7624045722961426"
"MNIST_classification_CCL","0.9786666666666668","0.9816","finished","-","","","2024-05-05T02:51:42.000Z","1178","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.08602422807614009","74","0.0709244696199894"
"CIFAR100_classification_CCL","0.045","0.1593","finished","-","","","2024-05-06T02:27:03.000Z","1748","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","1","2","2","CCL","0","0","train","3","SGD","4","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.293506427001953","6","3.776476675415039"
"MNIST_classification_CCL","0.969","0.9735","finished","-","","","2024-05-05T04:24:57.000Z","1128","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","3","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10723603409528731","99","0.08588648973107338"
"FashionMNIST_classification_CCL","0.8818333333333334","0.8704","finished","-","","","2024-05-06T04:29:58.000Z","1579","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","5","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.34079635365804034","90","0.37327934384346007"
"CIFAR10_classification_CCL","0.4968","0.4987","finished","-","","","2024-05-05T01:38:55.000Z","1086","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4549801385879515","99","1.4438368633270264"
"MNIST_classification_CCL","0.9795","0.9828","finished","-","","","2024-05-06T04:04:46.000Z","1553","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","5","0","0","./yaml/mlp/mnist_ccl.yaml","0.08375898218154908","90","0.06823708890676498"
"CIFAR100_classification_CCL","0.2076","0.1923","finished","-","","","2024-05-05T01:26:26.000Z","851","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar100_ccl.yaml","3.526959967041015","97","3.5961344718933104"
"CIFAR10_classification_CCL","0.4798","0.4872","finished","-","","","2024-05-05T00:20:25.000Z","883","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.499991870880127","99","1.4666546325683594"
"FashionMNIST_classification_CCL","0.8846666666666667","0.8727","finished","-","","","2024-05-06T03:37:52.000Z","1538","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1","1","CCL","0","0","train","1","SGD","5","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.33664427415529885","90","0.3697552787303924"
"CIFAR10_classification_CCL","0.4738","0.4866","finished","-","","","2024-05-05T01:20:35.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.5224720560073852","95","1.479375819969177"
"FashionMNIST_classification_CCL","0.8688333333333333","0.8709","finished","-","","","2024-05-05T01:10:13.000Z","1079","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/fmnist_ccl.yaml","0.3673893474737803","83","0.37436379833221434"
"CIFAR100_classification_CCL","0.0376","0.1546","finished","-","","","2024-05-05T01:40:43.000Z","848","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","2","2","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar100_ccl.yaml","4.590923046875","4","3.795004941558838"
"CIFAR10_classification_CCL","0.4886","0.49","finished","-","","","2024-05-05T02:33:55.000Z","1101","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","0.2","0.2","CCL","0","0","train","3","SGD","3","0.0001","0.0001","./yaml/mlp/cifar10_ccl.yaml","1.4905620628356933","99","1.476235136985779"
"MNIST_classification_CCL","0.9761666666666666","0.9799","finished","-","","","2024-05-05T00:04:37.000Z","1001","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","1","0","0","./yaml/mlp/mnist_ccl.yaml","0.07880359476245939","98","0.06930789321660996"
"MNIST_classification_CCL","0.9811666666666666","0.98","finished","-","","","2024-05-06T04:04:47.000Z","1530","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1.5","1.5","CCL","0","0","train","1","SGD","4","0","0","./yaml/mlp/mnist_ccl.yaml","0.0801424439350764","94","0.07476501566767693"
"MNIST_classification_CCL","0.9786666666666668","0.982","finished","-","","","2024-05-05T05:07:08.000Z","1088","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","1","1","0.5","1.5","1.5","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/mnist_ccl.yaml","0.08413787241776784","93","0.0687835187613964"
"MNIST_classification_CCL","0.9801666666666666","0.9813","finished","-","","","2024-05-05T01:20:22.000Z","1110","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/mnist_ccl.yaml","0.07851500276724498","77","0.0690687379539013"
"CIFAR10_classification_CCL","0.2684","0.3398","finished","-","","","2024-05-05T02:30:24.000Z","1064","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","3","SGD","3","0","0","./yaml/mlp/cifar10_ccl.yaml","2.067159156417847","65","1.8761153358459473"
"FashionMNIST_classification_CCL","0.893","0.8824","finished","-","","","2024-05-06T00:38:29.000Z","1523","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","5","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30837432996431985","93","0.3406746771812439"
"MNIST_classification_CCL","0.9681666666666666","0.9753","finished","-","","","2024-05-04T23:34:08.000Z","1075","","0","elu","elu","simple_linear","256","zero","1","0","MNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","1","0.0001","0.0001","./yaml/mlp/mnist_ccl.yaml","0.10281648049255213","95","0.08499749554395676"
"FashionMNIST_classification_CCL","0.8876666666666667","0.8789","finished","-","","","2024-05-06T00:38:30.000Z","1476","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","0.5","0.5","CCL","0","0","train","1","SGD","4","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3106313849290212","99","0.338148217010498"
"FashionMNIST_classification_CCL","0.892","0.8845","finished","-","","","2024-05-05T05:47:08.000Z","1125","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","1","1","0.5","2","2","CCL","0","0","train","1","SGD","3","0","0","./yaml/mlp/fmnist_ccl.yaml","0.3112628141641617","71","0.347494579410553"
"CIFAR10_classification_CCL","0.4794","0.4905","finished","-","","","2024-05-05T00:25:02.000Z","1113","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR10","100","0.001","0","0","0.5","0.5","0.5","0.2","0.2","CCL","0","0","train","3","SGD","2","0","0","./yaml/mlp/cifar10_ccl.yaml","1.4962832670211792","95","1.4494652027130126"
"CIFAR100_classification_CCL","0.1886","0.187","finished","-","","","2024-05-05T02:27:27.000Z","835","","0","elu","elu","simple_linear","256","zero","1","0","CIFAR100","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","3","SGD","4","0","0","./yaml/mlp/cifar100_ccl.yaml","3.611380042648315","98","3.613535234832763"
"FashionMNIST_classification_CCL","0.8956666666666667","0.8872","finished","-","","","2024-05-05T01:39:00.000Z","1090","","0","elu","elu","simple_linear","256","zero","1","0","FashionMNIST","100","0.001","0","0","0.5","0.5","0.5","1","1","CCL","0","0","train","1","SGD","2","0","0","./yaml/mlp/fmnist_ccl.yaml","0.30891673390070595","76","0.3358480668067932"
