"Name","5_epoch_time2","5_epoch_time","State","Notes","User","Tags","Created","Runtime","Sweep","activation_function","agent","algorithm","backward_function_1","backward_function_1_activation","backward_function_1_init","backward_function_2","backward_function_2_activation","backward_function_2_init","batch_size","dataset","depth","direct_depth","epochs","epochs_backward","forward_function_1","forward_function_1_activation","forward_function_1_init","forward_function_2","forward_function_2_activation","forward_function_2_init","forward_last_activation","hid_dim","in_dim","label_augmentation","learning_rate","learning_rate_backward","log","loss_feedback","out_dim","seed","sparse_ratio","std_backward","stepsize","test","last_activation","GradC","act_B","act_F","architecture","batchsize","bias_init","bn_affine","bw_bn","eta_min","filter_target","fw_bn","grad_clip_B","grad_clip_F","loss_scale_C","lr_B","lr_F","method","mmt_B","mmt_F","mode","num_chn","optimizer","task","task_transform","tmax","warmup","wd_B","wd_F","yaml","train accuracy","train loss","valid accuracy","valid loss","eigenvalue ratio 1","eigenvalue ratio 2","eigenvalue ratio 3","eigenvalue ratio 4","eigenvalue ratio 5","eigenvalue trace 1","eigenvalue trace 2","eigenvalue trace 3","eigenvalue trace 4","eigenvalue trace 5","val_acc","val_loss"
"MNIST_classification_BP","32.13283610343933","","finished","-","","","2024-05-04T02:09:46.000Z","44","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","6","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","64.21832728385925","","finished","-","","","2024-05-04T02:10:04.000Z","85","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","0","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","39.3550341129303","","finished","-","","","2024-05-04T02:10:11.000Z","67","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","8","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","41.25896406173706","","finished","-","","","2024-05-04T02:10:22.000Z","63","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","7","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","51.8179132938385","","finished","-","","","2024-05-04T02:10:37.000Z","66","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","6","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","70.97995042800903","","finished","-","","","2024-05-04T02:10:40.000Z","92","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","2","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","71.63563108444214","","finished","-","","","2024-05-04T02:10:46.000Z","93","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","1","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","77.31341576576233","","finished","-","","","2024-05-04T02:10:49.000Z","97","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","5","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","381.43427062034607","","finished","-","","","2024-05-04T02:11:26.000Z","400","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","8","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","52.34317970275879","","finished","-","","","2024-05-04T02:11:37.000Z","74","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","7","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","108.76210236549376","","finished","-","","","2024-05-04T02:11:39.000Z","132","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","0","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","50.319764375686646","","finished","-","","","2024-05-04T02:11:49.000Z","65","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","6","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","67.57238841056824","","finished","-","","","2024-05-04T02:12:20.000Z","87","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","2","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","70.38235974311829","","finished","-","","","2024-05-04T02:12:28.000Z","90","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","1","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","73.34319233894348","","finished","-","","","2024-05-04T02:12:33.000Z","94","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","5","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","51.83987998962402","","finished","-","","","2024-05-04T02:13:03.000Z","74","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","7","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_CCL","35.957157135009766","","finished","-","","","2024-05-04T02:13:28.000Z","49","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","9","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","classification","none","0","100","0","0","./yaml/linear_mnist_ccl.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_CCL","44.48584270477295","","finished","-","","","2024-05-04T02:14:00.000Z","63","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","3","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","classification","none","0","100","0","0","./yaml/linear_mnist_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","103.71710443496704","","finished","-","","","2024-05-04T02:14:00.000Z","128","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","0","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","32.259247064590454","","finished","-","","","2024-05-04T02:14:22.000Z","46","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","9","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_CCL","46.67929029464722","","finished","-","","","2024-05-04T02:14:35.000Z","68","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","4","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","1","SGD","classification","none","0","100","0","0","./yaml/linear_mnist_ccl.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","39.655362129211426","","finished","-","","","2024-05-04T02:15:11.000Z","60","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","3","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","52.64129042625427","","finished","-","","","2024-05-04T02:15:14.000Z","68","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","9","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"MNIST_classification_BP","40.86054825782776","","finished","-","","","2024-05-04T02:15:52.000Z","59","","","","","","","","","","","","MNIST","","","5","","","","","","","","","","","","","","","","","4","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.1","0.05","BP","0","0","train","1","SGD","classification","none","0","0","0","0","./yaml/linear_mnist_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","69.508535861969","","finished","-","","","2024-05-04T02:16:21.000Z","91","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","3","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","79.07438921928406","","finished","-","","","2024-05-04T02:16:29.000Z","95","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","9","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_CCL","70.07078576087952","","finished","-","","","2024-05-04T02:16:58.000Z","92","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","4","","","","","","0","elu","elu","simple_linear","256","zero","1","0","0.001","0","0","1","1","0.5","0.5","0.5","CCL","0","0","train","3","SGD","classification","none","0","100","0","0","./yaml/linear_cifar10_ccl.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","68.64997959136963","","finished","-","","","2024-05-04T02:18:02.000Z","90","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","3","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","358.5890853404999","","finished","-","","","2024-05-04T02:18:14.000Z","379","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","8","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
"CIFAR10_classification_BP","68.81895971298218","","finished","-","","","2024-05-04T02:18:39.000Z","93","","","","","","","","","","","","CIFAR10","","","5","","","","","","","","","","","","","","","","","4","","","","","","0","tanh","tanh","simple_linear","256","none","1","2","0.001","0","0","0","0","0.5","0.2","0.05","BP","0","0","train","3","SGD","classification","none","0","0","0","0","./yaml/linear_cifar10_bp.yaml","","","","","","","","","","","","","","","",""
