"Name","val_acc","test_acc","State","Updated","End Time","Created","GradC","act_B","act_F","architecture","bn_affine","dataset","epochs","fw_bn","grad_clip_F","lr_F","method","mmt_F","wd_F","loss_scale_C","seed","bw_bn","filter_target","grad_clip_B","lr_B","mmt_B","wd_B","yaml","test_loss","val_loss"
"CIFAR10_BP_none","0.861","0.8336","finished","2024-05-03T07:59:12.000Z","2024-05-03T07:59:12.000Z","2024-05-03T07:22:44.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.05","BP","0.5","0.00001","0.5","1","0","0","0","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5273436030864715","0.7729603396028281"
"CIFAR10_BP_none","0.8598","0.8398","finished","2024-05-03T19:41:37.000Z","2024-05-03T19:41:37.000Z","2024-05-03T14:52:49.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.531877792084217","0.7404064056634903"
"CIFAR10_BP_none","0.8594","0.8718","finished","2024-05-03T09:16:30.000Z","2024-05-03T09:16:30.000Z","2024-05-03T08:43:19.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.9","0.00001","0.5","1","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.42885264534950257","0.46312528693676"
"CIFAR10_BP_none","0.858","0.8379","finished","2024-05-03T11:07:59.000Z","2024-05-03T11:07:59.000Z","2024-05-03T04:54:38.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.49831532797813416","0.7582938335418701"
"CIFAR10_BP_none","0.8566","0.8695","finished","2024-05-03T12:01:17.000Z","2024-05-03T12:01:17.000Z","2024-05-03T11:28:47.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","1","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.40375620958805086","0.4708457460880279"
"CIFAR10_BP_none","0.8544","0.8386","finished","2024-05-03T06:45:51.000Z","2024-05-03T06:45:51.000Z","2024-05-03T06:08:38.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.03","BP","0.5","0.00001","0.5","1","0","0","0","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5008223811626434","0.7291553822517395"
"CIFAR10_BP_none","0.8542","0.8692","finished","2024-05-03T10:14:41.000Z","2024-05-03T10:14:41.000Z","2024-05-03T09:38:51.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","1","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4119149366617203","0.4575590886116028"
"CIFAR10_BP_none","0.8542","0.8752","finished","2024-05-05T06:09:13.000Z","2024-05-05T06:09:13.000Z","2024-05-05T05:37:09.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","4","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4078213225364685","0.4538125513076782"
"CIFAR10_BP_none","0.8532","0.8661","finished","2024-05-03T15:22:17.000Z","2024-05-03T15:22:17.000Z","2024-05-03T14:30:01.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","3","0.01","BP","0.5","0.00001","0.5","0","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4120374944210052","0.45786079401373864"
"CIFAR10_BP_none","0.8524","0.8638","finished","2024-05-03T11:53:43.000Z","2024-05-03T11:53:43.000Z","2024-05-03T11:02:34.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","0","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.420837101316452","0.4407940293669701"
"CIFAR10_BP_none","0.8482","0.8422","finished","2024-05-03T14:48:52.000Z","2024-05-03T14:48:52.000Z","2024-05-03T14:07:27.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.03","BP","0.5","0.00001","0.5","1","0","0","3","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5109038471698761","0.7323913012027741"
"CIFAR10_BP_none","0.8472","0.8638","finished","2024-05-03T09:49:45.000Z","2024-05-03T09:49:45.000Z","2024-05-03T09:16:40.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.03","BP","0.5","0.00001","0.5","1","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.41623130235672","0.4603371395111084"
"CIFAR10_BP_none","0.8472","0.8575","finished","2024-05-03T18:56:08.000Z","2024-05-03T18:56:08.000Z","2024-05-03T18:08:10.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.05","BP","0.9","0.00001","0.5","1","0","0","3","0.05","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5013300786018372","0.5794751329898834"
"CIFAR10_BP_none","0.846","0.859","finished","2024-05-03T08:50:27.000Z","2024-05-03T08:50:27.000Z","2024-05-03T08:15:55.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","1","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4277925322175026","0.47101314125061033"
"CIFAR10_BP_none","0.8458","0.8385","finished","2024-05-03T05:37:32.000Z","2024-05-03T05:37:32.000Z","2024-05-03T04:54:17.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.521118361377716","0.664384059381485"
"CIFAR10_BP_none","0.8444","0.8506","finished","2024-05-03T13:17:22.000Z","2024-05-03T13:17:22.000Z","2024-05-03T12:29:06.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.05","BP","0.5","0.00001","0.5","1","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4995938384056091","0.6929587977409363"
"CIFAR10_BP_none","0.8416","0.831","finished","2024-05-03T10:52:51.000Z","2024-05-03T10:52:51.000Z","2024-05-03T10:05:29.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.01","BP","0.9","0.00001","0.5","1","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5218988916397095","0.7698412448883056"
"CIFAR10_BP_none","0.8408","0.8352","finished","2024-05-03T11:40:35.000Z","2024-05-03T11:40:35.000Z","2024-05-03T10:53:02.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.03","BP","0.5","0.00001","0.5","1","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5258410830974579","0.5552642827630043"
"CIFAR10_BP_none","0.8348","0.8471","finished","2024-05-05T03:51:38.000Z","2024-05-05T03:51:38.000Z","2024-05-05T03:14:43.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","3","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5062149506092072","0.5232134298563004"
"CIFAR10_BP_none","0.8328","0.8358","finished","2024-05-05T05:37:37.000Z","2024-05-05T05:37:37.000Z","2024-05-05T04:58:48.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","2","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4699799246311187","0.4988356524705887"
"CIFAR10_BP_none","0.8328","0.8424","finished","2024-05-03T08:45:40.000Z","2024-05-03T08:45:40.000Z","2024-05-03T08:10:45.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","0","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4634282483100891","0.49961358199119565"
"CIFAR10_BP_none","0.8318","0.8426","finished","2024-05-03T12:03:50.000Z","2024-05-03T12:03:50.000Z","2024-05-03T11:23:01.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.05","BP","0.5","0.00001","0.5","1","0","0","1","0.05","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5132946057319641","0.5844023049354553"
"CIFAR10_BP_none","0.829","0.8343","finished","2024-05-03T09:58:11.000Z","2024-05-03T09:58:11.000Z","2024-05-03T09:17:06.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.01","BP","0.9","0.00001","0.5","1","0","0","1","0.01","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5190141493797302","0.6081177945137024"
"CIFAR10_BP_none","0.8284","0.8323","finished","2024-05-03T14:53:58.000Z","2024-05-03T14:53:58.000Z","2024-05-03T14:06:11.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.01","BP","0.5","0.00001","0.5","1","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5289825353622436","0.5831140550732613"
"CIFAR10_BP_none","0.8276","0.8426","finished","2024-05-05T05:04:33.000Z","2024-05-05T05:04:33.000Z","2024-05-05T04:32:26.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","4","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4631852994918823","0.49782434258461"
"CIFAR10_BP_none","0.8232","0.845","finished","2024-05-05T05:45:59.000Z","2024-05-05T05:45:59.000Z","2024-05-05T05:06:23.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","3","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.457706884765625","0.514926727604866"
"CIFAR10_BP_none","0.8212","0.8436","finished","2024-05-03T09:02:43.000Z","2024-05-03T09:02:43.000Z","2024-05-03T08:26:40.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","1","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.4586082053184509","0.5209414684295655"
"CIFAR10_BP_none","0.82","0.8331","finished","2024-05-05T03:29:10.000Z","2024-05-05T03:29:10.000Z","2024-05-05T02:57:36.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","4","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5327527836799621","0.621920641374588"
"CIFAR10_BP_none","0.8174","0.8211","finished","2024-05-03T08:43:10.000Z","2024-05-03T08:43:10.000Z","2024-05-03T08:09:27.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","1","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5178889781475067","0.5455504165649414"
"CIFAR10_BP_none","0.814","0.8335","finished","2024-05-03T05:31:21.000Z","2024-05-03T05:31:21.000Z","2024-05-03T04:54:18.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","0","0.01","BP","0.5","0.00001","0.5","1","0","0","0","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5258666962623596","0.6146007209777832"
"CIFAR10_BP_none","0.8126","0.8339","finished","2024-05-03T07:16:27.000Z","2024-05-03T07:16:27.000Z","2024-05-03T06:40:49.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","1","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5357183742046356","0.5933264736175538"
"CIFAR10_BP_none","0.8092","0.8253","finished","2024-05-03T10:39:26.000Z","2024-05-03T10:39:26.000Z","2024-05-03T09:58:21.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.03","BP","0.5","0.00001","0.5","1","0","0","1","0.03","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.531025653886795","0.5843330505371094"
"CIFAR10_BP_none","0.8016","0.8262","finished","2024-05-05T03:46:06.000Z","2024-05-05T03:46:06.000Z","2024-05-05T03:10:13.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","2","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5881604846954346","0.6831897569656372"
"CIFAR10_BP_none","0.8004","0.8239","finished","2024-05-03T13:25:55.000Z","2024-05-03T13:25:55.000Z","2024-05-03T12:45:03.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","3","0.01","BP","0.5","0.00001","0.5","1","0","0","3","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5383470406770706","0.6094736701011658"
"CIFAR10_BP_none","0.7992","0.8245","finished","2024-05-03T10:10:52.000Z","2024-05-03T10:10:52.000Z","2024-05-03T09:18:20.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","1","0.01","BP","0.5","0.00001","0.5","0","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.5180590545177459","0.5879483652114869"
"CIFAR10_BP_none","0.7708","0.7953","finished","2024-05-03T07:05:48.000Z","2024-05-03T07:05:48.000Z","2024-05-03T06:33:07.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","1","0","0.03","BP","0.9","0.00001","0.5","0","0","0","0","0.03","0.9","0","./yaml/cnn/cifar10_bp_pool.yaml","0.8408767037391662","0.822241824388504"
"CIFAR10_BP_none","0.754","0.7757","finished","2024-05-03T10:05:19.000Z","2024-05-03T10:05:19.000Z","2024-05-03T09:17:07.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.01","BP","0.5","0.00001","0.5","1","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.6469803049564361","0.7127431550979614"
"CIFAR10_BP_none","0.7168","0.7475","finished","2024-05-03T09:16:54.000Z","2024-05-03T09:16:54.000Z","2024-05-03T08:36:03.000Z","1","elu","elu","cnn_pool","0","CIFAR10","100","0","1","0.01","BP","0.5","0.00001","0.5","1","0","0","1","0.01","0.5","0","./yaml/cnn/cifar10_bp_pool.yaml","0.7370058403968811","0.8124875852584839"
"CIFAR100_BP_none","0.6202","0.5213","finished","2024-05-05T09:45:52.000Z","2024-05-05T09:45:52.000Z","2024-05-05T09:08:33.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.3","0.3","BP","0.9","0.00001","0.5","0","0","0","0.3","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.000086138153076","3.014808661651611"
"STL10_cls_BP_none","0.62","0.4885","finished","2024-05-05T05:02:52.000Z","2024-05-05T05:02:52.000Z","2024-05-05T04:58:07.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","3","0.03","BP","0.9","0.00001","0.5","4","0","0","3","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3867985467910766","3.481425045013428"
"STL10_cls_BP_none","0.62","0.5155","finished","2024-05-05T02:51:09.000Z","2024-05-05T02:51:09.000Z","2024-05-05T02:46:23.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","3","0.03","BP","0.9","0.00001","0.5","1","0","0","3","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.341616777420044","3.658731037139893"
"CIFAR100_BP_none","0.6178","0.5229","finished","2024-05-05T10:58:05.000Z","2024-05-05T10:58:05.000Z","2024-05-05T10:22:25.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.3","0.3","BP","0.9","0.00001","0.5","1","0","0","0.3","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9815499824523928","3.0021402970314024"
"CIFAR100_BP_none","0.6136","0.5187","finished","2024-05-05T12:10:35.000Z","2024-05-05T12:10:35.000Z","2024-05-05T11:34:29.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.3","0.3","BP","0.9","0.00001","0.5","2","0","0","0.3","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9888375722885132","3.104093266296387"
"CIFAR100_BP_none","0.6104","0.5111","finished","2024-05-05T13:23:30.000Z","2024-05-05T13:23:30.000Z","2024-05-05T12:47:10.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.3","0.3","BP","0.9","0.00001","0.5","3","0","0","0.3","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9897228467941284","3.1001385570526123"
"CIFAR100_BP_none","0.6084","0.5334","finished","2024-05-05T10:22:13.000Z","2024-05-05T10:22:13.000Z","2024-05-05T09:46:04.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.3","BP","0.9","0.00001","0.5","1","0","0","0.5","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.010193673324585","3.0998468994140627"
"STL10_cls_BP_none","0.608","0.541625","finished","2024-05-05T09:15:11.000Z","2024-05-05T09:15:11.000Z","2024-05-05T09:10:34.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0.5","0.1","BP","0.9","0.00001","0.5","5","0","0","0.5","0.1","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3132316150665284","4.368244726181031"
"CIFAR100_BP_none","0.6066","0.5096","finished","2024-05-05T05:39:55.000Z","2024-05-05T05:39:55.000Z","2024-05-05T05:06:51.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","3","0.03","BP","0.9","0.00001","0.5","0","0","0","3","0.03","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.105966306686401","3.584506615447998"
"STL10_cls_BP_none","0.606","0.53425","finished","2024-05-03T19:25:00.000Z","2024-05-03T19:25:00.000Z","2024-05-03T19:19:45.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0","0.01","BP","0.9","0.00001","0.5","2","0","0","0","0.01","0.9","0","./yaml/cnn/stl10_bp.yaml","1.342688614845276","2.7947264881134033"
"CIFAR100_BP_none","0.6056","0.5424","finished","2024-05-05T13:59:32.000Z","2024-05-05T13:59:32.000Z","2024-05-05T13:23:41.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.3","BP","0.9","0.00001","0.5","4","0","0","0.5","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.089297741317749","3.0281454750061036"
"STL10_cls_BP_none","0.604","0.55","finished","2024-05-05T02:36:21.000Z","2024-05-05T02:36:21.000Z","2024-05-05T02:31:30.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","1","0.03","BP","0.9","0.00001","0.5","1","0","0","1","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.2801127223968505","3.257458740234375"
"CIFAR100_BP_none","0.6024","0.5","finished","2024-05-03T18:49:58.000Z","2024-05-03T18:49:58.000Z","2024-05-03T18:11:31.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0","0.01","BP","0.9","0.00001","0.5","0","0","0","0","0.01","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9312681217193604","3.370194618606567"
"CIFAR100_BP_none","0.6022","0.532","finished","2024-05-05T11:26:58.000Z","2024-05-05T11:26:58.000Z","2024-05-05T10:52:14.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.1","BP","0.9","0.00001","0.5","2","0","0","0.5","0.1","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.8457071403503416","3.5737148448944094"
"STL10_cls_BP_none","0.602","0.525","finished","2024-05-05T09:16:12.000Z","2024-05-05T09:16:12.000Z","2024-05-05T09:12:02.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0.3","0.3","BP","0.9","0.00001","0.5","5","0","0","0.3","0.3","0.9","0","./yaml/cnn/stl10_bp.yaml","1.41798938703537","4.811349597930908"
"STL10_cls_BP_none","0.602","0.5405","finished","2024-05-05T09:04:55.000Z","2024-05-05T09:04:55.000Z","2024-05-05T08:59:46.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0.3","0.03","BP","0.9","0.00001","0.5","3","0","0","0.3","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3098172955513","1.2804872598648072"
"STL10_cls_BP_none","0.602","0.439","finished","2024-05-05T08:54:26.000Z","2024-05-05T08:54:26.000Z","2024-05-05T08:50:11.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0.5","0.3","BP","0.9","0.00001","0.5","3","0","0","0.5","0.3","0.9","0","./yaml/cnn/stl10_bp.yaml","1.5509540157318116","7.904250896453857"
"CIFAR100_BP_none","0.6006","0.5458","finished","2024-05-05T12:47:00.000Z","2024-05-05T12:47:00.000Z","2024-05-05T12:10:46.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.3","BP","0.9","0.00001","0.5","3","0","0","0.5","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.079119929885864","2.966851840591431"
"CIFAR100_BP_none","0.6006","0.5399","finished","2024-05-05T09:08:23.000Z","2024-05-05T09:08:23.000Z","2024-05-05T08:29:15.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.3","BP","0.9","0.00001","0.5","0","0","0","0.5","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9772485658645629","3.018111869430542"
"STL10_cls_BP_none","0.6","0.499875","finished","2024-05-05T05:47:00.000Z","2024-05-05T05:47:00.000Z","2024-05-05T05:42:14.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","3","0.03","BP","0.9","0.00001","0.5","5","0","0","3","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3578946895599364","4.103752256393433"
"STL10_cls_BP_none","0.6","0.546","finished","2024-05-05T05:32:13.000Z","2024-05-05T05:32:13.000Z","2024-05-05T05:27:26.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","1","0.03","BP","0.9","0.00001","0.5","5","0","0","1","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.2996421971321106","3.579535987854004"
"CIFAR100_BP_none","0.5988","0.5157","finished","2024-05-05T10:17:19.000Z","2024-05-05T10:17:19.000Z","2024-05-05T09:43:15.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.1","BP","0.9","0.00001","0.5","1","0","0","0.5","0.1","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.8534823804855347","3.63853599357605"
"CIFAR100_BP_none","0.5982","0.4938","finished","2024-05-05T04:10:50.000Z","2024-05-05T04:10:50.000Z","2024-05-05T03:47:49.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","3","0.03","BP","0.9","0.00001","0.5","1","0","0","3","0.03","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.0428069953918455","3.826900914001465"
"STL10_cls_BP_none","0.598","0.49625","finished","2024-05-05T08:37:02.000Z","2024-05-05T08:37:02.000Z","2024-05-05T08:32:49.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0.5","0.3","BP","0.9","0.00001","0.5","1","0","0","0.5","0.3","0.9","0","./yaml/cnn/stl10_bp.yaml","1.397290509223938","7.645565200805664"
"STL10_cls_BP_none","0.598","0.537","finished","2024-05-05T03:35:08.000Z","2024-05-05T03:35:08.000Z","2024-05-05T03:30:22.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","3","0.03","BP","0.9","0.00001","0.5","2","0","0","3","0.03","0.9","0","./yaml/cnn/stl10_bp.yaml","1.419033522605896","3.18047922706604"
"STL10_cls_BP_none","0.598","0.531375","finished","2024-05-03T18:32:44.000Z","2024-05-03T18:32:44.000Z","2024-05-03T18:25:57.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0","0.01","BP","0.9","0.00001","0.5","0","0","0","0","0.01","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3016507053375244","2.98711771774292"
"STL10_cls_BP_none","0.598","0.532875","finished","2024-05-03T18:44:21.000Z","2024-05-03T18:44:21.000Z","2024-05-03T18:39:41.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","0","0.01","BP","0.9","0.00001","0.5","2","0","0","0","0.01","0.9","0","./yaml/cnn/stl10_bp.yaml","1.3028892560005187","2.7357654457092284"
"CIFAR100_BP_none","0.598","0.4874","finished","2024-05-05T06:37:03.000Z","2024-05-05T06:37:03.000Z","2024-05-05T06:05:24.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","3","0.03","BP","0.9","0.00001","0.5","3","0","0","3","0.03","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.071313813209534","3.576178678894043"
"CIFAR100_BP_none","0.597","0.522","finished","2024-05-05T14:35:49.000Z","2024-05-05T14:35:49.000Z","2024-05-05T13:59:43.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.3","0.3","BP","0.9","0.00001","0.5","4","0","0","0.3","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9962525672912597","3.1352896934509276"
"CIFAR100_BP_none","0.596","0.513","finished","2024-05-05T05:29:55.000Z","2024-05-05T05:29:55.000Z","2024-05-05T04:58:29.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","3","0.03","BP","0.9","0.00001","0.5","4","0","0","3","0.03","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.024493814277649","3.711245254313946"
"CIFAR100_BP_none","0.5958","0.5572","finished","2024-05-05T11:34:18.000Z","2024-05-05T11:34:18.000Z","2024-05-05T10:58:17.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.3","BP","0.9","0.00001","0.5","2","0","0","0.5","0.3","0.9","0","./yaml/cnn/cifar100_bp.yaml","2.053208445358276","3.053445195388794"
"STL10_cls_BP_none","0.594","0.554875","finished","2024-05-05T04:43:14.000Z","2024-05-05T04:43:14.000Z","2024-05-05T04:38:28.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","1","0.01","BP","0.9","0.00001","0.5","4","0","0","1","0.01","0.9","0","./yaml/cnn/stl10_bp.yaml","1.2606239137649535","1.4616224946975709"
"STL10_cls_BP_none","0.594","0.53775","finished","2024-05-05T04:14:00.000Z","2024-05-05T04:14:00.000Z","2024-05-05T04:09:26.000Z","1","elu","elu","cnn_pool","0","STL10_cls","100","0","3","0.01","BP","0.9","0.00001","0.5","3","0","0","3","0.01","0.9","0","./yaml/cnn/stl10_bp.yaml","1.288677516937256","2.7649705924987793"
"CIFAR100_BP_none","0.5934","0.5438","finished","2024-05-05T09:07:24.000Z","2024-05-05T09:07:24.000Z","2024-05-05T08:29:16.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0.5","0.1","BP","0.9","0.00001","0.5","0","0","0","0.5","0.1","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.803244899749756","3.6861628913879394"
"CIFAR100_BP_none","0.5934","0.5096","finished","2024-05-05T02:16:20.000Z","2024-05-05T02:16:20.000Z","2024-05-05T01:54:54.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0","0.01","BP","0.9","0.00001","0.5","1","0","0","0","0.01","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9258883541107177","3.551706382369995"
"CIFAR100_BP_none","0.5928","0.5016","finished","2024-05-03T19:28:20.000Z","2024-05-03T19:28:20.000Z","2024-05-03T18:50:08.000Z","1","elu","elu","cnn_pool","0","CIFAR100","100","0","0","0.01","BP","0.9","0.00001","0.5","1","0","0","0","0.01","0.9","0","./yaml/cnn/cifar100_bp.yaml","1.9390025358200071","3.5377531188964846"
